input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Arslan%27s+Gyros/data=!4m7!3m6!1s0x80dc01e5747bc47d:0x284d8af575440258!8m2!3d32.7860769!4d-117.2532236!16s%2Fg%2F1262js9xz!19sChIJfcR7dOUB3IARWAJEdfWKTSg?authuser=0&hl=en&rclk=1,Arslan's Gyros,Gyro restaurant,"3861 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""12–8 PM""]}",{},http://arslansgyrossandiego.com/,(619) 962-9925,"QPPW+CP San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.786077,-117.253224,2904130121562849880,,"Colorful, cheery spot with sidewalk seats offering gyros, kebabs & other Mediterranean favorites.",,https://lh3.googleusercontent.com/p/AF1QipMrNHvHX0bOsL0ruVO89ZgE3Q1CiUs6f7yC9TGR=w408-h306-k-no,America/Los_Angeles,,0x80dc01e5747bc47d:0x284d8af575440258,ChIJfcR7dOUB3IARWAJEdfWKTSg,[],"[{""link"":""/url?q=https://repasorder.com/app/home/5ddf4753-92dd-e78f-627f-54d4de5c93eb\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwi6s5aXg9CSAxUpq5UCHVqDBeMQ2ZABCBUoEA\u0026usg=AOvVaw1aNvee9KWgQf-ccrC60fC2"",""source"":""repasorder.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""106659323702964346576"",""name"":""Arslan's Gyros (Owner)"",""link"":""https://www.google.com/maps/contrib/106659323702964346576""}","{""borough"":""Mission Beach"",""street"":""3861 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Bubba%27s+Smokehouse+BBQ+%28inside+Society%29/data=!4m7!3m6!1s0x80dc03fb05b84ca3:0x6614d27548ed92db!8m2!3d32.7973838!4d-117.2506185!16s%2Fg%2F1tf3p5vp!19sChIJo0y4BfsD3IAR25LtSHXSFGY?authuser=0&hl=en&rclk=1,Bubba's Smokehouse BBQ (inside Society),Barbecue restaurant,"1051 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""4–10 PM""]}",{},http://www.bubbassmokehousebbq.com/,(858) 551-4227,"QPWX+XQ San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.797384,-117.250619,7355735492579398363,,"Hopping eatery for ribs, burgers, sandwiches & American barbecue fare as well as beer & wine.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerogWFqfsQnkC6t8eagSudVkba5VpoGeV5cTVLpEZ-U7peBqXi_rgrw0GVP1YqieyIP6qdj3Flv0nSdZr01TeBW-MD9XYd8JlJb9O_nghEVLcqw6EJefRzbhy6NGZfMl8zxkvw=w408-h306-k-no,America/Los_Angeles,,0x80dc03fb05b84ca3:0x6614d27548ed92db,ChIJo0y4BfsD3IAR25LtSHXSFGY,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""108650224058960818684"",""name"":""Bubba's Smokehouse BBQ (inside Society) (Owner)"",""link"":""https://www.google.com/maps/contrib/108650224058960818684""}","{""borough"":""Pacific Beach"",""street"":""1051 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Assistive hearing loop"",""enabled"":false}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Ocean+Cafe/data=!4m7!3m6!1s0x80dc01c0f9776a31:0x7d1cdc4800b299c2!8m2!3d32.7984055!4d-117.240839!16s%2Fg%2F11dflf8qkk!19sChIJMWp3-cAB3IARwpmyAEjcHH0?authuser=0&hl=en&rclk=1,Ocean Cafe,Cafe,"4426 Ingraham St, San Diego, CA 92109","{""Tuesday"":[""7 AM–3 PM""]}",{},http://www.oceancafesd.com/,(858) 900-2126,"QQX5+9M San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798406,-117.240839,9015322755896351170,,,,https://lh3.googleusercontent.com/p/AF1QipPuZOi4sm3CszIFH8Y1GqZQFgpRf-az_tudC-jG=w408-h306-k-no,America/Los_Angeles,,0x80dc01c0f9776a31:0x7d1cdc4800b299c2,ChIJMWp3-cAB3IARwpmyAEjcHH0,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""101913593436342031813"",""name"":""Ocean Cafe (Owner)"",""link"":""https://www.google.com/maps/contrib/101913593436342031813""}","{""borough"":""Pacific Beach"",""street"":""4426 Ingraham St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/La+Playa+Taco+Shop/data=!4m7!3m6!1s0x80dc01efabd3dff3:0x4e8ac2b8d3bd31c7!8m2!3d32.7894396!4d-117.2531433!16s%2Fg%2F1hc1qpp8j!19sChIJ89_Tq-8B3IARxzG907jCik4?authuser=0&hl=en&rclk=1,La Playa Taco Shop,Taco restaurant,"3973 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–7 PM""]}",{},https://laplayatacoshop.shop/,(858) 488-7405,"QPQW+QP San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.789440,-117.253143,5659549980826612167,,"Festive taqueria serving familiar Mexican dishes including carne asada, carnitas & fish tacos.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdPGlg8-F8Lb5eH_T12-8MyjCyJCQ26kWS-dvP0_x7BuJo0fzjE_vDhGa66jhhE3GMsNZCp3eyjXcC85RFplTT1Plk6PvPQgxbjuYFR5ufihGlRMwDvSPNirwCKdZXXIivmKU=w408-h306-k-no,America/Los_Angeles,,0x80dc01efabd3dff3:0x4e8ac2b8d3bd31c7,ChIJ89_Tq-8B3IARxzG907jCik4,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""La Playa Taco Shop (Owner)"",""link"":""""}","{""borough"":""Mission Beach"",""street"":""3973 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Rum+Jungle+Cafe/data=!4m7!3m6!1s0x80dc01ee6ca259fd:0x96827a9cc9af8b4e!8m2!3d32.7920948!4d-117.254592!16s%2Fg%2F12ml2yssk!19sChIJ_VmibO4B3IARTouvyZx6gpY?authuser=0&hl=en&rclk=1,Rum Jungle Cafe,Health food restaurant,"4150 Mission Blvd UNIT 153, San Diego, CA 92109","{""Tuesday"":[""8 AM–7 PM""]}",{},http://www.rumjunglecafe.com/,(858) 273-2227,"QPRW+R5 San Diego, California",0,4.200000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.792095,-117.254592,10845365666478787406,,"Casual, health-minded cafe with tropical decor & a menu of wraps, acai bowls, smoothies & breakfast.",,https://lh3.googleusercontent.com/p/AF1QipN-OklLDZSC_UN-ue8sa6qz54znZApUG-SAI4Iy=w408-h272-k-no,America/Los_Angeles,,0x80dc01ee6ca259fd:0x96827a9cc9af8b4e,ChIJ_VmibO4B3IARTouvyZx6gpY,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""109382858198489438981"",""name"":""Rum Jungle Cafe (Owner)"",""link"":""https://www.google.com/maps/contrib/109382858198489438981""}","{""borough"":""Pacific Beach"",""street"":""4150 Mission Blvd UNIT 153"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Pata+Negra+Market/data=!4m7!3m6!1s0x80dc01c0bcf851cf:0x2fd9c388fd0d7aa3!8m2!3d32.7999715!4d-117.2394275!16s%2Fg%2F1xgzc1yx!19sChIJz1H4vMAB3IARo3oN_YjD2S8?authuser=0&hl=en&rclk=1,Pata Negra Market,Gourmet grocery store,"1657 Garnet Ave, San Diego, CA 92109","{""Tuesday"":[""10 AM–6:30 PM""]}",{},,(858) 274-7282,"QQX6+X6 San Diego, California",0,4.800000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.799971,-117.239427,3448001982857312931,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhdCWwkrDmVrGMsOsm2HXCb9eAYTLkmbHKSF_ZmmZ3ol-u4qMJBFhfSy4-WvDdlzuKhnJgExhXLcKplED5JrJ5mi56h2Q1wtqtPzIL1TSei2WGxZtC5NqGXm73Gz4CTHeojr0=w408-h306-k-no,America/Los_Angeles,,0x80dc01c0bcf851cf:0x2fd9c388fd0d7aa3,ChIJz1H4vMAB3IARo3oN_YjD2S8,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Pata Negra Market (Owner)"",""link"":""""}","{""borough"":""Pacific Beach"",""street"":""1657 Garnet Ave"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}",null,[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/City+Tacos/data=!4m7!3m6!1s0x80dc010562532269:0x3206eaaaf682df3f!8m2!3d32.7967713!4d-117.2559674!16s%2Fg%2F11h54n8jt8!19sChIJaSJTYgUB3IARP9-C9qrqBjI?authuser=0&hl=en&rclk=1,City Tacos,Taco restaurant,"4516 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–10 PM""]}",{},https://citytacossd.com/locations-pacific-beach/,(858) 284-4239,"QPWV+PJ San Diego, California",0,4.600000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.796771,-117.255967,3604826571757772607,,,,https://lh3.googleusercontent.com/p/AF1QipP7LxFZ1x8RWNB_A_R4xVWTYCrcdcNTSDuTvtso=w408-h544-k-no,America/Los_Angeles,,0x80dc010562532269:0x3206eaaaf682df3f,ChIJaSJTYgUB3IARP9-C9qrqBjI,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""107835561592304887607"",""name"":""City Tacos (Owner)"",""link"":""https://www.google.com/maps/contrib/107835561592304887607""}","{""borough"":""Pacific Beach"",""street"":""4516 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Board+%26+Brew+-+Pacific+Beach/data=!4m7!3m6!1s0x80dc01f2a9ef2f7d:0x91b556fa5408d66!8m2!3d32.7966667!4d-117.2558333!16s%2Fg%2F11b7q8njn4!19sChIJfS_vqfIB3IARZo1ApW9VGwk?authuser=0&hl=en&rclk=1,Board & Brew - Pacific Beach,Sandwich shop,"4516 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""10 AM–8 PM""]}",{},https://boardandbrew.com/locations/?address=92109,(858) 270-2739,"QPWV+MM San Diego, California",0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.796667,-117.255833,656212108714741094,,"Casual local chain serving sandwiches & craft beers in a colorful, surf-themed space.",,https://lh3.googleusercontent.com/p/AF1QipPOg4AFato2f6fNSu-xmqeJ4mVBUZxNW1XZJJpj=w426-h240-k-no,America/Los_Angeles,,0x80dc01f2a9ef2f7d:0x91b556fa5408d66,ChIJfS_vqfIB3IARZo1ApW9VGwk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""114407304597511328334"",""name"":""Board \u0026 Brew - Pacific Beach (Owner)"",""link"":""https://www.google.com/maps/contrib/114407304597511328334""}","{""borough"":""Pacific Beach"",""street"":""4516 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Oceana+Coastal+Kitchen/data=!4m7!3m6!1s0x80dc01ef00bca611:0x2987ec4d87c1c5c3!8m2!3d32.7895764!4d-117.2526246!16s%2Fg%2F11b6v8_9kp!19sChIJEaa8AO8B3IARw8XBh03shyk?authuser=0&hl=en&rclk=1,Oceana Coastal Kitchen,Seafood restaurant,"3999 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""7 AM–2 PM"",""5:30–10 PM""]}",{},https://oceanacoastalkitchen.com/?utm_source=google-business-profile&utm_medium=organic&utm_campaign=oceana,(858) 539-8635,"QPQW+RX San Diego, California",0,4.200000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.789576,-117.252625,2992620295145244099,,Upscale eatery inside the Catamaran Resort Hotel is known for its seafood dishes & bay views.,,https://lh3.googleusercontent.com/p/AF1QipN03O25qOVy0ucHHCHwj42wTSmJrbdAhGnjaeHb=w426-h240-k-no,America/Los_Angeles,,0x80dc01ef00bca611:0x2987ec4d87c1c5c3,ChIJEaa8AO8B3IARw8XBh03shyk,[],"[{""link"":""/url?q=https://www.opentable.com/restaurant/profile/101242%3Fref%3D1068\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwjC96ycg9CSAxWCr5UCHakkD1UQ2ZABCCMoFg\u0026usg=AOvVaw2VTaXL_EZkA5MSWo9bRHsN"",""source"":""opentable.com""},{""link"":""https://www.google.com/maps/reserve/v/dine/c/PDYAkFE2MWg?source=pa\u0026opi=79508299"",""source"":""google.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""112309011838106448692"",""name"":""Oceana Coastal Kitchen (Owner)"",""link"":""https://www.google.com/maps/contrib/112309011838106448692""}","{""borough"":""Mission Beach"",""street"":""3999 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Miss+B%27s+Coconut+Club/data=!4m7!3m6!1s0x80dc01e47d272a4f:0x2d2cc7175a164395!8m2!3d32.7826467!4d-117.2527368!16s%2Fg%2F11cmt6y6k9!19sChIJTyonfeQB3IARlUMWWhfHLC0?authuser=0&hl=en&rclk=1,Miss B's Coconut Club,Caribbean restaurant,"3704 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–10 PM""]}",{},https://www.missbcoconutclub.com/,(858) 923-5503,"QPMW+3W San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.782647,-117.252737,3255195533791609749,,Laid-back hangout with an open-air bar serving Caribbean-inspired fare & tropical cocktails.,,https://lh3.googleusercontent.com/p/AF1QipMcGr4I1C8IW9Arog2jU4KcjaXMQPVdFk1yvKBB=w426-h240-k-no,America/Los_Angeles,,0x80dc01e47d272a4f:0x2d2cc7175a164395,ChIJTyonfeQB3IARlUMWWhfHLC0,[],"[{""link"":""/url?q=https://www.opentable.com/restaurant/profile/333814%3Fref%3D1068\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwi-94Kdg9CSAxUsJbkGHe_cMCIQ2ZABCCAoFQ\u0026usg=AOvVaw0RSsvcdssVEdPrCTy0TuJV"",""source"":""opentable.com""},{""link"":""https://www.google.com/maps/reserve/v/dine/c/ffADjLpmgkU?source=pa\u0026opi=79508299"",""source"":""google.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""114347015537873674430"",""name"":""Miss B's Coconut Club (Owner)"",""link"":""https://www.google.com/maps/contrib/114347015537873674430""}","{""borough"":""Mission Beach"",""street"":""3704 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Campland+Cantina/data=!4m7!3m6!1s0x80dc012efefd223f:0x148d93b2e77e8f2!8m2!3d32.7956635!4d-117.2237691!16s%2Fg%2F11gw02kl79!19sChIJPyL9_i4B3IAR8uh3LjvZSAE?authuser=0&hl=en&rclk=1,Campland Cantina,Restaurant,"2211 Pacific Beach Dr, San Diego, CA 92109","{""Tuesday"":[""10 AM–10 PM""]}",{},https://www.campland.com/restaurant/,(858) 581-4220,"QQWG+7F San Diego, California",0,4.100000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.795663,-117.223769,92562640567003378,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJ8ExhLdMgS701qO9H6bnOPwOAOR_0JYkHWo_VzPRqzdF-VfgKq1h09TIUV8_OGvtCBCkbtn2Fy1Bq0mEX47J-l9EML6AI2eY2tmowrZyhBd-oESvHFdM5rfWUYkGoFcP3kRfSpA=w408-h544-k-no,America/Los_Angeles,,0x80dc012efefd223f:0x148d93b2e77e8f2,ChIJPyL9_i4B3IAR8uh3LjvZSAE,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Campland Cantina (Owner)"",""link"":""""}","{""borough"":""Mission Bay"",""street"":""2211 Pacific Beach Dr"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Spice+Lounge/data=!4m7!3m6!1s0x80dc01ed114c7f41:0xa7860437824c22a1!8m2!3d32.7956776!4d-117.2538514!16s%2Fg%2F1hc4zlkmb!19sChIJQX9MEe0B3IARoSJMgjcEhqc?authuser=0&hl=en&rclk=1,Spice Lounge,Indian restaurant,"859 Hornblend St, San Diego, CA 92109","{""Tuesday"":[""4–10 PM""]}",{},https://spicelounge.com/,(858) 272-1600,"QPWW+7F San Diego, California",0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.795678,-117.253851,12071340487668933281,,"Upscale Indian eatery & bar dishing up curries, tandoori & other favorites in an intimate space.",,https://lh3.googleusercontent.com/p/AF1QipPnbqhBpsSiGadI9EfIqcWtuPMJyJlBZsW7RWCJ=w408-h302-k-no,America/Los_Angeles,,0x80dc01ed114c7f41:0xa7860437824c22a1,ChIJQX9MEe0B3IARoSJMgjcEhqc,[],"[{""link"":""/url?q=http://spicelounge.com/reservation\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwjOhaWeg9CSAxWoH7kGHWQnJQMQ2ZABCBUoEA\u0026usg=AOvVaw11hB4RDnLl5szV0ZmSXBWU"",""source"":""spicelounge.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""111990221378492818241"",""name"":""Spice Lounge (Owner)"",""link"":""https://www.google.com/maps/contrib/111990221378492818241""}","{""borough"":""Pacific Beach"",""street"":""859 Hornblend St"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Latchkey+Brewing+Company/data=!4m7!3m6!1s0x80deab2f8e12b7fb:0xf93d2260431cca8d!8m2!3d32.8157824!4d-117.2201636!16s%2Fg%2F11f5dgvm19!19sChIJ-7cSji-r3oARjcocQ2AiPfk?authuser=0&hl=en&rclk=1,Latchkey Brewing Company,Brewery,"4170 Morena Blvd suite f, San Diego, CA 92117","{""Tuesday"":[""3–8 PM""]}",{},https://latchkeybrew.com/,(858) 284-7076,"RQ8H+8W San Diego, California",0,4.700000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.815782,-117.220164,17959548685861571213,,,,https://lh3.googleusercontent.com/p/AF1QipPedISjYS-56Qe3mGaG6V6luASuwMsyL3ozznZ9=w408-h272-k-no,America/Los_Angeles,,0x80deab2f8e12b7fb:0xf93d2260431cca8d,ChIJ-7cSji-r3oARjcocQ2AiPfk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""106283920925846728019"",""name"":""Latchkey Brewing Company (Owner)"",""link"":""https://www.google.com/maps/contrib/106283920925846728019""}","{""borough"":""Bay Ho"",""street"":""4170 Morena Blvd suite f"",""city"":""San Diego"",""postal_code"":""92117"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Lanna+Thai+Cuisine/data=!4m7!3m6!1s0x80dc00344f295a7d:0x7c00c0a09997123c!8m2!3d32.8033556!4d-117.2163467!16s%2Fg%2F1vnrqxdk!19sChIJfVopTzQA3IARPBKXmaDAAHw?authuser=0&hl=en&rclk=1,Lanna Thai Cuisine,Thai restaurant,"4501 Mission Bay Dr. #1B, San Diego, CA 92109","{""Tuesday"":[""11:30 AM–3 PM"",""4:30–9 PM""]}",{},https://lannathaicuisine.com/,(858) 274-8424,"RQ3M+8F San Diego, California",0,4.500000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.803356,-117.216347,8935353456707179068,,"Quaint, stylish selection lures locals to a strip mall for carefully sourced, custom Thai bites.",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0o3B3nNjvVBGDukTHrW6Ze6W5GBKZU8Q9IlSWZmWJ5kAWICtjWPrqb7IFcLjIcjm8q8xJZD0hfBOe2ApK3ubNv6DWn3oZiIBwCCV_h5ulop4HMjEZjxAoaktW3_7VI9MFspdyZDlegu4=w408-h307-k-no,America/Los_Angeles,,0x80dc00344f295a7d:0x7c00c0a09997123c,ChIJfVopTzQA3IARPBKXmaDAAHw,[],"[{""link"":""https://www.google.com/maps/reserve/v/dine/c/0UTEGwkpN20?source=pa\u0026opi=79508299"",""source"":""google.com""}]",null,"{""link"":"""",""source"":""""}","{""id"":""101280660937211446417"",""name"":""Lanna Thai Cuisine (Owner)"",""link"":""https://www.google.com/maps/contrib/101280660937211446417""}","{""borough"":""Pacific Beach"",""street"":""4501 Mission Bay Dr. #1B"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Assistive hearing loop"",""enabled"":false}]}]",[],null,
8babcc7f-99a9-4f16-8208-be98d5abf15e,https://www.google.com/maps/place/Dirty+Birds+Pacific+Beach/data=!4m7!3m6!1s0x80dc018d649363e5:0x5e72c87355599ed2!8m2!3d32.7987056!4d-117.2563861!16s%2Fg%2F1tznmn72!19sChIJ5WOTZI0B3IAR0p5ZVXPIcl4?authuser=0&hl=en&rclk=1,Dirty Birds Pacific Beach,Chicken wings restaurant,"4656 Mission Blvd, San Diego, CA 92109","{""Tuesday"":[""11 AM–10 PM""]}",{},https://www.dirtybirdsbarandgrill.com/,(858) 274-2473,"QPXV+FC San Diego, California",0,4.400000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",32.798706,-117.256386,6805722384588971730,,Sports bar wins fans with happy-hour deals on bites & brews in a woodsy-chic room with TVs galore.,,https://lh3.googleusercontent.com/p/AF1QipOxuwJ3B_mTgHicYcFsT5t8wsUmQxwwv4Uc_MZi=w426-h240-k-no,America/Los_Angeles,,0x80dc018d649363e5:0x5e72c87355599ed2,ChIJ5WOTZI0B3IAR0p5ZVXPIcl4,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""117154570004162019247"",""name"":""Dirty Birds Pacific Beach (Owner)"",""link"":""https://www.google.com/maps/contrib/117154570004162019247""}","{""borough"":""Pacific Beach"",""street"":""4656 Mission Blvd"",""city"":""San Diego"",""postal_code"":""92109"",""state"":""California"",""country"":""US""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible restroom"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":true}]}]",[],null,
